Close,High,Low
1.09234,1.09343,1.08556
1.09791,1.09894,1.09229
1.10904,1.10973,1.09772
1.11459,1.11582,1.10812
1.10997,1.1172,1.1076
1.12033,1.12117,1.10991
1.12334,1.12636,1.11617
1.1188,1.12681,1.11823
1.12107,1.12163,1.11688
1.12131,1.12504,1.11938
1.1175,1.12345,1.11608
1.11799,1.119,1.11621
1.11921,1.12054,1.11096
1.12407,1.12523,1.11647
1.12142,1.12567,1.12024
1.12751,1.12825,1.12052
1.12542,1.12841,1.12345
1.12745,1.1284,1.12405
1.12555,1.12827,1.12041
1.12133,1.12692,1.11949
1.11945,1.1216,1.11666
1.1206,1.12321,1.11922
1.1207,1.12248,1.11856
1.11961,1.12957,1.11932
1.11497,1.1229,1.11323
1.11964,1.12,1.11387
1.11471,1.12129,1.11433
1.11272,1.1165,1.11191
1.1165,1.11683,1.11275
1.11528,1.11779,1.11396
1.11983,1.1209,1.11455
1.11793,1.12197,1.1172
1.13478,1.1349,1.11792
1.13785,1.13908,1.12919
1.1437,1.1446,1.13748
1.1418,1.14453,1.13921
1.1361,1.1427,1.13552
1.13505,1.1377,1.13362
1.1339,1.13686,1.13126
1.14197,1.14245,1.13299
1.14062,1.14399,1.13798
1.14012,1.14182,1.13818
1.14688,1.14797,1.1383
